2.599565024010027647e-01,4.737568823619652258e-01,5.070213053341935394e-01,4.236561434632067913e-01,3.157958902769409382e-01,3.291516575121598009e-01,8.024511090892163523e-01,4.291441919538909744e-01,4.642898331607432927e-01,8.060068318337434423e-01,3.706517931661416076e-01,7.682756303963195199e-01,5.241581400236478006e-01,4.085375516994296796e-01,3.285559913558172562e-01,5.886968249360159389e-01,4.176370109816809895e-01,5.557761960080073171e-01,7.272322546125036258e-01,5.027453648461788216e-01,4.873397972946549861e-01,3.150823878628574159e-01,3.254665293453607999e-01,5.423132450219881884e-01,5.411748019633481066e-01,0.000000000000000000e+00
2.599565024010027647e-01,4.737568823619652258e-01,5.070213053341935394e-01,4.236561434632067913e-01,3.157958902769409382e-01,3.291516575121598009e-01,8.024511090892163523e-01,4.291441919538909744e-01,4.642898331607432927e-01,8.060068318337434423e-01,3.706517931661416076e-01,7.682756303963195199e-01,5.241581400236478006e-01,4.085375516994296796e-01,3.285559913558172562e-01,5.886968249360159389e-01,4.176370109816809895e-01,5.557761960080073171e-01,7.272322546125036258e-01,5.027453648461788216e-01,4.873397972946549861e-01,3.150823878628574159e-01,3.254665293453607999e-01,5.423132450219881884e-01,5.411748019633481066e-01,0.000000000000000000e+00
5.628519838602304981e-01,4.217485252163016285e-01,5.018601341626443002e-01,4.670875780439885383e-01,3.383360488605878791e-01,2.525327738919251885e-01,3.229774414845232311e-01,4.932535233554028453e-01,6.038159653632200197e-01,3.466602548600349332e-01,4.601677327802667361e-01,4.497350417282162671e-01,3.519370148246581675e-01,2.667217902763792114e-01,4.006180237523311316e-01,3.963813796363195863e-01,5.331552506580622408e-01,4.764464497552884925e-01,6.371062047588220700e-01,2.629005794343501901e-01,4.986453315513025841e-01,4.686109940515172934e-01,3.881474690724496801e-01,3.463411342570467122e-01,6.426899051506620442e-01,0.000000000000000000e+00
5.628519838602304981e-01,4.217485252163016285e-01,5.018601341626443002e-01,4.670875780439885383e-01,3.383360488605878791e-01,2.525327738919251885e-01,3.229774414845232311e-01,4.932535233554028453e-01,6.038159653632200197e-01,3.466602548600349332e-01,4.601677327802667361e-01,4.497350417282162671e-01,3.519370148246581675e-01,2.667217902763792114e-01,4.006180237523311316e-01,3.963813796363195863e-01,5.331552506580622408e-01,4.764464497552884925e-01,6.371062047588220700e-01,2.629005794343501901e-01,4.986453315513025841e-01,4.686109940515172934e-01,3.881474690724496801e-01,3.463411342570467122e-01,6.426899051506620442e-01,0.000000000000000000e+00
2.767617071323838496e-01,5.417253281168192824e-01,5.061229581225104024e-01,4.698751427882018605e-01,3.728540501855998057e-01,3.807974699871907176e-01,6.601897835670610393e-01,5.568612909102708119e-01,4.748818876515891185e-01,5.047806781968144918e-01,6.257583236266004434e-01,4.241597620160971749e-01,6.490284702163179320e-02,3.677544355799984288e-01,7.266976410619248039e-01,7.128281138889293045e-01,4.231759020430244655e-01,4.081813984359644043e-01,4.389904988901076610e-01,4.340269214991301361e-01,3.075425029679824673e-01,6.452488948815040537e-01,3.218651967303672867e-01,5.389554373272233967e-01,3.970323537969942529e-01,0.000000000000000000e+00
2.767617071323838496e-01,5.417253281168192824e-01,5.061229581225104024e-01,4.698751427882018605e-01,3.728540501855998057e-01,3.807974699871907176e-01,6.601897835670610393e-01,5.568612909102708119e-01,4.748818876515891185e-01,5.047806781968144918e-01,6.257583236266004434e-01,4.241597620160971749e-01,6.490284702163179320e-02,3.677544355799984288e-01,7.266976410619248039e-01,7.128281138889293045e-01,4.231759020430244655e-01,4.081813984359644043e-01,4.389904988901076610e-01,4.340269214991301361e-01,3.075425029679824673e-01,6.452488948815040537e-01,3.218651967303672867e-01,5.389554373272233967e-01,3.970323537969942529e-01,0.000000000000000000e+00
3.317814382722759081e-01,5.613905531056516685e-01,5.027770319967682644e-01,5.237536661301159802e-01,4.250810783154128636e-01,3.547641758976720627e-01,5.166863230069892454e-01,4.785055029965071260e-01,3.705983008481945062e-01,5.488573231423193866e-01,3.616985677958175494e-01,3.268243935115253684e-01,4.895499515150581460e-01,5.512595226623960842e-01,2.231072058372946532e-01,3.772147070857123641e-01,3.705530972875490936e-01,2.627553773594449860e-01,6.885868323131920654e-01,4.573690278663247732e-01,3.820157043052012646e-01,6.333113001256098773e-01,3.649533723633719418e-01,3.533173334228616458e-01,5.651371109899019363e-01,0.000000000000000000e+00
1.103042149624598456e-01,4.316586479102516027e-01,5.082149991473116080e-01,6.053741217736788860e-01,2.270733200965170395e-01,5.979449971450342405e-01,6.630027550358608135e-01,2.633421932214085048e-01,6.058331333327642287e-01,5.268700227264330183e-01,5.257763972512928818e-01,7.049004645719575413e-01,3.626172534423749982e-01,4.484563505914692660e-01,5.161655324051040994e-01,5.545967142324359500e-01,2.822993572677783836e-01,3.692619351929249394e-01,5.338489697249272359e-01,5.264876315602171619e-01,4.860696686057778826e-01,5.237038747654657600e-01,4.463515502189523421e-01,2.500937078927035762e-01,5.912288429303846904e-01,0.000000000000000000e+00
2.515288781624627767e-01,7.676697852023151025e-01,5.006712022164314657e-01,5.476555468995426557e-01,3.092216218171012776e-01,2.522509389966559601e-01,4.327535354332590622e-01,4.604616051940921828e-01,4.418447515553456384e-01,6.020469572010556103e-01,4.152568313578787751e-01,8.892600414662212849e-01,4.031442827646697924e-01,3.013034352695522777e-01,5.480898056902733240e-01,5.050348312572823239e-01,4.067695974959195659e-01,4.619267145802550267e-01,5.631605510374398937e-01,5.354538509469101148e-01,5.124713206799283993e-01,3.980947533635572633e-01,3.971846766908115889e-01,4.398851412474165112e-01,6.626018197772682861e-01,0.000000000000000000e+00
3.953382180451591177e-01,7.458768139319811308e-01,4.979704149484893705e-01,5.091331945120123326e-01,3.262573895332708807e-01,3.289374314480543182e-01,6.823118422043545905e-01,3.851927724107387374e-01,7.031416924142500635e-01,7.853356843948262611e-01,5.180036194290993379e-01,6.481993109767476557e-01,2.632488230893129666e-01,2.961328056245980389e-01,3.368377983673732090e-01,6.587305453783722786e-01,4.132801335665404197e-01,4.746423728599250547e-01,5.282584423644474114e-01,5.542025384815473243e-01,4.351921391892515367e-01,3.473365542575590492e-01,3.427163847092642435e-01,6.423667487217178396e-01,4.870520688273608512e-01,0.000000000000000000e+00
3.953382180451591177e-01,7.458768139319811308e-01,4.979704149484893705e-01,5.091331945120123326e-01,3.262573895332708807e-01,3.289374314480543182e-01,6.823118422043545905e-01,3.851927724107387374e-01,7.031416924142500635e-01,7.853356843948262611e-01,5.180036194290993379e-01,6.481993109767476557e-01,2.632488230893129666e-01,2.961328056245980389e-01,3.368377983673732090e-01,6.587305453783722786e-01,4.132801335665404197e-01,4.746423728599250547e-01,5.282584423644474114e-01,5.542025384815473243e-01,4.351921391892515367e-01,3.473365542575590492e-01,3.427163847092642435e-01,6.423667487217178396e-01,4.870520688273608512e-01,0.000000000000000000e+00
4.749938882610157953e-01,4.104124647550912441e-01,5.020357562403043872e-01,5.443875163921528815e-01,3.328640821271062755e-01,5.911795983167767998e-01,7.795215266183108671e-01,4.528146643576620445e-01,3.480651441586372075e-01,4.462431671927873378e-01,7.216110952793510780e-01,7.258972084893927645e-01,3.951383097542069955e-01,3.903512468279837777e-01,5.521397018797840062e-01,5.316582407304909497e-01,5.119815406238007460e-01,2.880176925833790591e-01,5.182287360970757595e-01,5.733951868322021417e-01,4.786416023865086022e-01,3.924952328689351733e-01,3.115039747493310585e-01,3.062049792207715559e-01,5.119079361751527335e-01,0.000000000000000000e+00
4.211738064887068922e-01,4.417680509291855850e-01,5.041687754765729057e-01,4.863945822502104832e-01,3.737821757820902202e-01,3.581103536839879142e-01,4.719332997454913081e-01,7.609523266191777768e-01,4.102007916807022259e-01,4.199787651434669367e-01,5.353200368279510402e-01,6.858115704365405074e-01,3.595825749427685181e-01,2.344230374896968949e-01,6.549468829387992130e-01,5.503984601906082297e-01,2.449337652676196742e-01,4.369627396055944524e-01,7.989033366287418003e-01,3.549618158610043372e-01,4.299720048925582128e-01,4.311525048982169928e-01,3.556599104083259522e-01,4.211809953150249530e-01,4.417460024788767980e-01,0.000000000000000000e+00
2.373353888829118907e-01,6.730096124706648197e-01,5.043529788029478267e-01,4.372650551322748713e-01,3.635152535119442474e-01,4.696470519931938425e-01,5.904206701029188764e-01,5.788344884336594776e-01,4.715214807361058358e-01,5.711046344507774153e-01,7.378358476293820356e-01,5.097162402175900997e-01,3.923870739283408793e-01,5.104282559588305679e-01,4.927012532004695911e-01,3.004315042920292500e-01,2.120798498884320926e-01,5.911194194029093518e-01,6.933563184181144035e-01,3.897081079294847372e-01,4.665087986676567100e-01,5.079985914576135020e-01,2.143031105193120289e-01,4.839263322480247820e-01,6.007861581587887745e-01,0.000000000000000000e+00
3.804985040769108817e-01,5.222200377457136833e-01,5.018234419552922709e-01,5.561682777477331419e-01,4.780696914533798525e-01,3.244591299819681307e-01,6.984350426540049117e-01,5.684027223253473871e-01,4.225262991736212781e-01,1.800347028048797093e-01,3.968913941428617864e-01,7.216556140914540673e-01,5.560523618080073227e-01,3.784109411181813543e-01,7.138551962925170358e-01,6.859773116582172925e-01,3.740978016453935240e-01,4.039586464039595648e-01,6.176400884634428712e-01,4.117259085832708498e-01,5.676753648042157652e-01,3.698777707175749385e-01,4.094280460151447643e-01,5.112445839410570958e-01,5.732184452658871665e-01,0.000000000000000000e+00
1.969463381510545008e-01,3.834481330323390447e-01,5.082847183382931400e-01,5.294046163054321186e-01,4.633716626751565038e-01,6.856552301597726995e-01,5.920884612024321925e-01,3.685322799930019766e-01,3.418965627816418773e-01,3.539752500016429826e-01,2.875440404054349086e-01,4.259543191163004949e-01,3.239032765916659562e-01,5.531846324998394016e-01,3.877808622033731001e-01,5.170362948744832154e-01,4.562235597203040394e-01,2.874438315855947779e-01,4.864950122387994291e-01,3.343813143308740909e-01,4.718628365224661891e-01,3.751129014392065031e-01,4.555597246146438906e-01,2.690888120260126470e-02,5.990574058298823168e-01,0.000000000000000000e+00
2.925190510184753068e-01,5.319629371974252674e-01,5.065941927789197052e-01,3.292228329600805359e-01,6.535331477952808221e-01,4.743427709005868520e-01,6.049637609237092928e-01,6.096118281159160768e-01,4.402985340765674938e-01,7.169790522087198248e-01,5.661171786736093337e-01,5.831771366467981554e-01,4.524417930838077195e-01,2.359658705322899563e-01,4.002882238948041738e-01,5.206792308092691446e-01,1.490237082545972647e-01,6.040525817991512225e-01,4.750865381958354061e-01,6.174901919043107590e-01,3.045774555130377204e-01,4.872325558776876009e-01,3.989332362021581480e-01,4.919366079456652940e-01,8.749950758689325481e-01,0.000000000000000000e+00
2.925190510184753068e-01,5.319629371974252674e-01,5.065941927789197052e-01,3.292228329600805359e-01,6.535331477952808221e-01,4.743427709005868520e-01,6.049637609237092928e-01,6.096118281159160768e-01,4.402985340765674938e-01,7.169790522087198248e-01,5.661171786736093337e-01,5.831771366467981554e-01,4.524417930838077195e-01,2.359658705322899563e-01,4.002882238948041738e-01,5.206792308092691446e-01,1.490237082545972647e-01,6.040525817991512225e-01,4.750865381958354061e-01,6.174901919043107590e-01,3.045774555130377204e-01,4.872325558776876009e-01,3.989332362021581480e-01,4.919366079456652940e-01,8.749950758689325481e-01,0.000000000000000000e+00
4.327033199365836746e-01,3.596866564038900815e-01,5.450087101280687296e-01,6.131199484446857584e-01,6.364154170396817412e-01,4.960224560329026811e-01,5.271625946328084567e-01,6.289109398091716763e-01,4.703756826498595167e-01,4.549362115491953351e-01,3.673399160295464649e-01,3.417025740801802325e-01,4.302020645787405506e-01,3.373774397104261080e-01,6.937960210272345885e-01,3.700047467743379781e-01,4.067864100123477766e-01,5.679540713010888808e-01,5.863650691274754356e-01,5.021737774145762501e-01,3.127387331639851498e-01,3.891671081838080082e-01,3.064939973434164244e-01,5.835996787337640601e-01,3.296488941830005293e-01,1.000000000000000000e+00
4.856659956768700770e-01,4.714475275124809794e-01,5.165229408903009301e-01,6.010289202656456942e-01,4.805768395406183613e-01,6.070914084094801710e-01,3.412512230440770677e-01,3.815197271241583810e-01,5.969449524844642196e-01,3.875238482498294390e-01,3.975096730160779801e-01,3.915872983902504711e-01,6.203642541581733116e-01,4.621878221029018796e-02,7.052113344260309002e-01,4.072632390526156332e-01,4.692986422527447021e-01,3.131552274967631666e-01,4.256235185583071567e-01,4.770078349876605284e-02,4.709264149303419300e-01,5.442146641459936207e-01,4.737365867335224801e-01,2.898708014184919746e-01,5.288072237795576891e-01,1.000000000000000000e+00
4.772218545544135160e-01,1.490993769800266211e-01,5.007508344558733171e-01,5.904162892468181045e-01,2.900209142441454446e-01,7.242294968247746656e-01,9.953147447217114419e-02,6.968650980289602392e-01,5.333015968106589177e-01,5.461866669668381524e-01,6.903082501640563917e-01,5.924072051272628592e-01,3.656060382294359368e-01,4.472405934612680989e-01,8.564082970690440888e-01,8.006842988070577150e-01,5.857577262957994746e-01,6.559208496210487960e-01,3.131218549509672266e-01,1.632464372260278296e-01,3.406911828424183386e-01,2.864421942802685139e-01,3.782847452070532968e-01,4.586175708394037986e-01,4.199822951215069766e-01,1.000000000000000000e+00
7.566173576606500806e-01,6.182743364207020642e-01,5.211817003753307365e-01,5.301588722991456004e-01,4.997434241704566960e-01,7.260721199272583970e-01,4.971810694390141894e-01,8.654396508086161788e-01,4.707684635513244009e-01,4.294974466816443570e-01,5.770293956206177244e-01,4.860481332815865807e-01,2.984824078999741004e-01,3.993651440489268678e-01,7.095083371165420427e-01,5.559614638123637764e-01,5.401179658888828339e-01,4.894356693274656278e-01,4.881650862737163532e-01,4.221098159629055324e-01,4.148079252944342765e-01,3.074491892720921937e-01,4.550498070495970215e-01,6.488875374578495503e-01,4.916669606576455909e-01,1.000000000000000000e+00
5.273820441262073722e-01,1.861416180012264721e-01,5.463665606871482838e-01,5.371713281130693352e-01,7.543394296516128250e-01,5.064072558294007154e-01,3.332290177027267264e-01,4.876809184909616235e-01,5.535624563840082502e-01,4.790013428575188859e-01,3.280360240923030357e-01,6.683411763271679407e-01,5.384724624775554247e-01,4.465381427223493738e-01,5.945473997674394218e-01,7.113720784869440594e-01,4.716553786592823094e-01,5.687387791426633532e-01,5.385634351660762986e-01,6.972663042551900947e-01,4.867690333220102139e-01,3.542121040503097840e-01,4.975814868002783609e-01,4.330131484982859269e-01,5.897183397861720522e-01,1.000000000000000000e+00
6.544687371446522572e-01,2.894619993866539565e-01,4.950047403689516456e-01,5.598469099521594661e-01,4.271558947208223822e-01,6.911618355767106259e-01,5.958815523305146522e-01,4.806561938877182971e-01,4.913240470452050479e-01,4.339778296221681320e-01,8.681535572031788828e-01,7.083297531775392120e-01,3.853077118205147089e-01,6.851934891816844342e-01,6.571977705714001639e-01,8.403859077533384347e-01,3.149117257015339733e-01,5.103625430944009889e-01,6.906095385371862072e-01,4.158711052559417309e-01,4.491384079592492529e-01,1.759198382358929669e-01,4.841834467358701044e-01,6.462191612186150014e-01,4.878157987089549175e-01,1.000000000000000000e+00
4.772347503548557968e-01,5.379274880197527642e-01,4.660332070070889454e-01,3.385011222531475461e-01,6.622676403418097379e-01,4.944763875161227729e-01,4.136295493494112074e-01,5.195561505041013106e-01,6.562387442607706678e-01,3.353016041310316053e-01,6.156923429107907797e-01,4.171893738799352103e-01,3.401836288428373711e-01,5.299163947438005895e-01,5.080718553099553558e-01,4.298455681305901610e-01,6.307744782939059824e-01,5.370567938779140515e-01,3.924466376074825513e-01,5.190077674118204198e-01,5.499718851914641160e-01,4.583732321487973826e-01,3.030223483391607520e-01,5.533870387367831878e-01,3.030405682004299051e-01,1.000000000000000000e+00
4.260765377873005910e-01,4.022358219190810824e-01,4.507919394851671036e-01,4.451372717407318103e-01,7.308224575181055949e-01,5.351700310640497005e-01,5.013642135551606982e-01,4.216119447501000539e-01,1.463376978392051386e-01,5.049383871683907898e-01,7.113308625038329280e-01,5.390993161928050448e-01,2.919959781911549701e-01,5.512669139133216101e-01,5.471986477152400719e-01,5.623843721006132057e-01,6.217731887297331950e-01,3.544954965359432553e-01,2.404640588093536202e-01,4.361086157938280361e-01,3.284933756496923873e-01,3.493307580659652523e-01,4.050451087190632959e-01,6.940213998393867101e-01,6.449556025882174914e-01,1.000000000000000000e+00
7.917435036426136996e-01,1.993599742965287969e-01,4.689334332207624190e-01,5.210568706999709754e-01,7.054472166653054099e-01,2.787135929227758657e-01,3.725404103519623922e-01,4.332751952027974474e-01,6.469743194576952350e-01,0.000000000000000000e+00,4.360608773260599147e-01,6.844096355618094485e-01,1.897112966073612184e-01,2.402323986467934103e-01,5.077854278378386432e-01,7.275369744637965042e-01,6.497773804559947575e-01,4.097929586540172142e-01,2.973571433054879032e-01,3.836938389522404624e-01,5.557059692527438477e-01,6.794207594600711886e-01,2.254725925632889150e-01,5.636446895691333836e-01,7.149370367907008639e-01,1.000000000000000000e+00
4.470491280046723914e-01,3.150417018929178026e-01,4.567292899370044013e-01,5.153963348903721764e-01,5.456329383752168694e-01,6.046012546529166976e-01,5.002988377826479427e-01,5.952058060121656613e-01,3.537003808482374057e-01,7.079495433646498803e-03,4.958609463484524027e-01,2.279898071435665918e-01,5.501612029501904422e-01,5.261327497645099660e-01,5.203095882885493406e-01,7.639344924771076517e-01,8.369715164440070243e-01,5.888746144145067252e-01,6.504125274384602307e-01,3.797793746270122783e-01,3.377638863085825616e-01,2.328492872153159199e-01,4.883413730403284858e-01,6.868846115087768878e-01,4.507323244256418171e-01,1.000000000000000000e+00
6.759813403188905667e-01,4.930285114354648890e-01,4.610797490471136850e-01,5.224433824452135999e-01,6.015283663627357669e-01,5.431619469605748485e-01,5.903320453376357246e-01,5.662114284286264843e-01,3.229520189915657258e-01,3.954678668205672265e-01,3.832321682285084186e-01,2.074144926663493149e-01,2.802777780168596022e-01,4.593969741972450671e-01,3.743132416887053893e-01,8.057324656653510608e-01,7.369675872075391876e-01,4.213353741427660615e-01,4.269185036854179494e-01,5.867215509515839589e-01,3.824878412376699899e-01,2.137919714063812870e-01,4.354537063269295349e-01,6.491794358091241834e-01,2.169989867409565509e-01,1.000000000000000000e+00
6.828073485467909265e-01,5.483962021595354397e-01,5.448250828660585743e-01,4.737628939308149989e-01,3.681488740548820582e-01,7.323857581299282327e-01,3.366189700277183450e-01,3.839099589922302380e-01,5.058500960079972408e-01,5.345098379805307554e-01,6.191312805404556308e-01,6.173258803367879244e-01,4.368769268900828950e-01,5.018412080275919118e-01,4.364336841210709750e-01,8.247510614649928851e-01,6.307622723111243612e-01,5.010040305797501814e-01,4.919782681003216362e-01,4.579192646612543216e-01,2.623252692536099384e-01,1.208313125587391346e-01,1.474098541430983733e-01,3.389123232810497544e-01,5.196630770235820540e-01,1.000000000000000000e+00
8.857353485747710975e-01,3.194274934031225976e-01,4.582821668304501439e-01,5.606580192888990233e-01,5.004085268559795852e-01,4.507175407088293562e-01,7.489091778100888108e-01,7.535943066072332552e-01,4.006968094659907886e-01,3.298765455807796121e-01,5.200746279589782972e-01,4.341951994712430207e-01,3.238969980159795981e-01,1.938887612031777175e-01,5.953697513719092838e-01,9.999999999999997780e-01,1.000000000000000000e+00,2.767015008207229787e-01,4.847680968087867970e-01,6.610864870930696080e-01,4.945837966616455361e-01,3.966452552545312038e-01,4.455928560829270357e-01,5.642206153755406906e-01,2.728313534586923605e-01,1.000000000000000000e+00
6.841950189883603262e-01,5.935749336519194896e-01,5.059737664771479793e-01,5.377113304159651941e-01,5.200167935474236947e-01,2.559333424213417474e-01,6.476173581415007874e-01,6.553872472117058257e-01,4.323880570666384093e-01,3.728011489444961191e-01,4.781321051944809053e-01,5.885555126527052261e-01,3.755267602877407906e-01,2.843879192018008428e-01,3.423732737767238854e-01,1.714667484425499433e-01,1.692141821926778644e-01,3.558900555505158381e-01,2.806484711836477186e-01,6.565940845996516284e-01,3.897577361882374469e-01,6.289226196160964122e-01,3.352731579431084130e-01,6.766689772935107205e-01,5.958647178647454856e-01,1.000000000000000000e+00
6.444312417319558728e-01,4.876041732394253425e-01,4.655122591695999845e-01,5.502214890614445242e-01,7.632028281194621622e-01,6.327855084117263162e-01,6.265508158661426963e-01,3.240265320545323569e-01,5.845725229144036472e-01,2.225623850801311532e-01,7.676546741146921260e-01,4.403157545664766470e-01,4.093598657468793811e-01,4.773443181647600286e-01,7.492468725586327594e-01,6.502015977713384576e-01,1.965289062518578156e-01,5.092567146158066826e-01,1.527024630310434561e-01,6.067793540432239174e-01,3.894032429709680665e-01,4.476701295645302281e-01,5.942068126796538063e-01,6.685969735722907537e-01,5.077859992618087848e-01,1.000000000000000000e+00
7.290052921424197141e-01,4.624924988186327468e-01,4.445352141840243076e-01,4.903769363899810885e-01,5.927663597917927074e-01,5.253995883969347913e-01,5.777232204632223311e-01,6.015025641721899463e-02,3.136635746715915052e-01,4.211418963472515764e-01,6.569767287879404449e-01,4.628599494012399784e-01,3.354793999993712639e-01,4.865395363826395259e-01,3.987221808682993029e-01,7.864652972327166314e-01,4.978984801711713870e-01,5.598234825434585948e-01,1.112995459820138588e-01,4.898753235886080248e-01,3.738208161727208378e-01,4.395192048393494755e-01,6.605295310690998400e-01,6.213230006323190446e-01,3.054886235964715535e-01,1.000000000000000000e+00
