.4902339,.1,.30160171,.38916886,.54754972,.50791311,.31096435,.580621,.49525291,.48774737,.48149112,.65288502,.70559502,.53587312,.63065803,.12424754,.55255878,.55802584,0
.46291617,.1,.43305084,.45782775,.57369769,.33574328,.33354336,.33804679,.58551466,.40170801,.39209229,.42300189,.40276283,.62310308,.55849683,.51885891,.51655138,.41769245,0
.43559843,.1,.24448435,.40272459,.47337249,.5822137,.20073538,.5818556,.49418765,.43914929,.37222439,.47445747,.55070549,.65345871,.62749225,.37768286,.49240735,.48899347,0
.66779923,.89999998,.53482831,.39402765,.64845741,.28019419,.22417551,.44287306,.47123677,.52022064,.67369664,.30966356,.57275903,.3485156,.37970275,.27986729,.54909831,.44512531,1
.40828067,.89999998,.57625997,.56490099,.61318219,.50239807,.56707925,.51328814,.7746259,.39454523,.34627679,.58914745,.26566017,.50493687,.74549752,.6482923,.49645025,.33955503,1
.35364521,.1,.62203771,.45234865,.40501574,.39672527,.40909043,.38074914,.56546199,.45900723,.32641858,.59946328,.49347943,.47366056,.38267338,.55737162,.43667737,.46124557,1
.36730409,.1,.63111788,.46921313,.51926237,.25549713,.44473413,.36809942,.42611745,.34731382,.37049896,.4846282,.42785063,.42640728,.3485384,.53639328,.66714442,.56878388,1
.35364521,.89999998,.48485684,.53738749,.4628281,.29806706,.38852155,.2641573,.45044026,.44603154,.45522434,.51973343,.37880105,.4755623,.69309026,.55541718,.76343471,.5334003,1
.38096294,.89999998,.5179466,.44904441,.57254708,.41976497,.33728534,.36715367,.44800612,.67562425,.56672639,.46608838,.463563,.38899919,.67608559,.74749351,.71141183,.32641768,1
.68979001,.1,.21721259,.34006897,.51681048,.52256978,.42380378,.2541132,.44313502,.43863505,.67260754,.56005204,.69257557,.39427429,.633021,.30819327,.60693586,.61622387,0
.29900974,.1,.47395349,.3903164,.47582895,.34421831,.33748549,.47453883,.49145085,.43723458,.36263889,.5220868,.71964502,.44492337,.77499807,.41211599,.56483972,.39124721,0
.29900974,.89999998,.55761939,.54502785,.68459499,.56419545,.33126429,.43132168,.45854732,.60687119,.50510103,.35964364,.83084905,.63144302,.59548074,.49686018,.41562861,.67770255,0
.43559843,.89999998,.4769913,.43103415,.64895391,.26493165,.28044271,.52060437,.55633962,.61997426,.63793957,.44933584,.47450852,.59362495,.54618323,.48779035,.43546134,.49041623,0
.32141027,.89999998,.56624448,.34226939,.51924592,.41856238,.23141782,.34271753,.38619772,.35240069,.56656349,.8320744,.60197568,.13681646,.42047822,.2764926,.54842693,.4683933,1
.7224347,.1,.52634329,.46003121,.59227353,.552679,.4514868,.49319777,.53059536,.69779205,.43555421,.61118209,.66272122,.58270615,.28011477,.50958025,.43695918,.39983535,0
.42193955,.89999998,.50672656,.21421903,.62770081,.68915892,.35824543,.62452924,.48222667,.39301881,.39301896,.29947594,.71289676,.65629536,.41548833,.3454178,.40036267,.40140951,0
.28576064,.1,.4044655,.50359589,.44555295,.47043988,.41075835,.53937554,.53221846,.4328182,.36934227,.55192792,.66650528,.68915677,.6052441,.59635454,.38620529,.46928781,1
.44925731,.1,.45630449,.46226722,.45376986,.28320649,.40931863,.33938667,.5543555,.47253367,.34627223,.63481712,.63828778,.45094213,.58993554,.51699859,.40016717,.47990078,1
.32632747,.1,.31005058,.22395442,.80208564,.65388733,.5629636,.59078604,.35648367,.41734183,.49264002,.57992947,.33825597,.56792486,.35125273,.30693132,.37254405,.38278267,1
.38096294,.1,.4283042,.44811517,.42584485,.35865203,.45072737,.26627687,.45926902,.65282547,.2956517,.57287651,.56996459,.54215825,.50778234,.60230213,.47634023,.51984113,0
.50389278,.1,.49449271,.40977848,.6911211,.55706412,.39836371,.52307087,.40779814,.56096077,.49588597,.55688894,.73411739,.40654454,.69769281,.48365432,.46844912,.60440511,0
.33916682,.89999998,.51784784,.38176948,.55094224,.48215199,.26846173,.48150399,.55100667,.39929599,.46795294,.50026971,.7022419,.3959896,.57994384,.39292496,.52489948,.50626218,0
.70877582,.89999998,.51187551,.24006203,.60210621,.40324655,.28704613,.55299425,.50674987,.45545173,.61151201,.50471175,.47614571,.36856306,.38554135,.58106536,.64561242,.73813337,0
.5585283,.89999998,.50256658,.31632894,.45556882,.37712088,.40675947,.38143596,.63838148,.27659249,.48346502,.56323361,.49698099,.51854622,.54738921,.44317892,.5206638,.33431506,1
.40828067,.1,.3630248,.24074349,.61073297,.61865008,.62029672,.52857298,.69571298,.28741658,.50758177,.48308539,.4612433,.34424776,.58089888,.45867974,.49110973,.53765804,1
.57491887,.1,.45514894,.42964438,.71791524,.60326421,.41947976,.53073442,.57127279,.58068794,.4571645,.35838982,.4595615,.65485394,.60316896,.44645843,.44107836,.48441261,0
.50389278,.89999998,.4228186,.19363996,.60908329,.64042372,.54503036,.54192477,.52318752,.53137118,.61923206,.64100647,.50483608,.53781277,.46088713,.39721981,.77969569,.581783,0
.7497524,.89999998,.48040527,.41708475,.70252502,.62579083,.36671978,.593741,.72101533,.4574703,.49943942,.5523271,.2983726,.43594038,.62773395,.54347676,.51388448,.65310502,1
.35364521,.1,.44763991,.48059383,.79512399,.45818946,.52709889,.501315,.66459453,.48182738,.35503036,.53311336,.51125795,.27758706,.49557257,.37527502,.29417154,.50759703,0
.29764384,.89999998,.64476049,.44588166,.64409029,.46424684,.3350758,.4238416,.53577435,.54557884,.57282573,.51815289,.56496394,.54164147,.59806782,.3559466,.24981773,.39537835,1
.62682259,.1,.44927603,.41184685,.47054097,.36473003,.4843525,.41515699,.6671927,.49847123,.36243412,.62761497,.44620168,.48823804,.39390117,.5062229,.59662634,.46909505,0
.29245347,.89999998,.32421657,.50784385,.63513148,.43163347,.446459,.59251487,.35445213,.5263325,.48299336,.47438484,.6135574,.49687418,.55070311,.52315229,.55043375,.42867368,0
.35910875,.89999998,.64662361,.47820336,.62911332,.57706416,.26754922,.29928529,.42644337,.67862171,.5161804,.3446843,.51754862,.58248913,.72190392,.39756137,.77183533,.34634435,1
.28849238,.89999998,.52800751,.50840658,.53085619,.56250089,.21697292,.34021008,.53285331,.47568077,.6213209,.44966662,.42481446,.68512958,.60271764,.59320968,.41779551,.31315765,1
.4902339,.89999998,.41800264,.36155716,.52265042,.45307726,.40466577,.55953324,.56643319,.49863592,.4185755,.70332092,.7003032,.76190686,.66146952,.35681576,.61862558,.68672454,1
.31266862,.89999998,.68763757,.4659906,.6095252,.45834807,.51150334,.32475007,.56508613,.45705351,.47533947,.70474231,.46735519,.56832224,.40659019,.72372234,.4543778,.50631326,0
.66779923,.89999998,.38463843,.19062291,.64796108,.51056135,.4610433,.52011788,.59601343,.3504433,.33903003,.3392075,.53141266,.32701558,.58771312,.3597092,.63720095,.49645746,0
.31116611,.1,.39278495,.51776922,.58887821,.51328313,.21183765,.53527981,.441856,.3659673,.42958403,.60180002,.63384902,.43104398,.65292436,.53752851,.58042967,.40631729,1
